767,767459
130,874389
899,535638
375,022034
471,058834
158,121304
531,800973
801,364593
295,227161
275,531528
624,029529
614,729805
796,180436
829,272719
313,726951
317,272031
131,599981
709,617636
706,360050
439,556612
445,713370
458,611228
995,409277
168,254387
863,001022
185,378613
945,764653
283,567857
916,306081
166,546027
203,141809
440,599019
579,544234
705,535849
502,546883
415,783082
201,186715
552,035416
740,420384
57,676544
541,915834
941,729049
1047,941568
330,801942
808,329593
106,421412
457,076797
1021,915635
1044,297941
925,969162
486,306579
389,979446
492,550038
245,977694
989,567548
284,280299
571,298601
269,007823
909,797635
1029,556869
924,183557
342,077201
157,573561
682,655841
596,544282
409,529701
695,682102
102,154320
767,005797
377,885540
52,067310
640,549764
620,591304
648,073620
906,448338
168,031518
888,049552
110,486653
100,003318
567,513894
295,812437
969,589118
402,866618
802,522797
671,974838
867,346652
640,788607
152,693891
735,914654
908,534508
330,157998
236,052734
662,648576
356,022575
799,689095
992,912500
357,744608
960,422444
887,427321
893,138507
1004,589885
116,021750
693,328263
246,692653
853,037996
293,719890
540,516721
646,785475
406,937469
491,718411
252,434377
255,626950
137,768907
766,008008
88,435583
854,681914
602,595139
255,233739
196,992615
324,499360
376,755601
498,308683
243,523712
493,599431
525,211839
258,185413
948,957944
101,565739
431,178839
511,483864
635,503341
958,405008
676,652289
741,213130
517,685585
250,399330
326,669087
178,613723
399,576795
342,091513
407,614899
180,186160
643,234825
354,707262
589,618846
497,260286
758,725678
263,232005
84,052501
797,999485
732,702706
247,524784
549,376207
435,522398
260,368086
557,265018
362,052909
120,864264
374,743696
206,192842
953,976147
855,788577
577,529783
398,016494
1043,834961
207,999467
467,431656
704,525974
497,065685
770,093690
1034,686050
665,864724
237,516685
433,630399
244,620420
663,576032
103,678910
930,986108
268,429988
628,954745
793,311534
950,200840
735,958952
392,398639
72,518624
1011,811189
683,123785
253,868275
238,809304
211,704512
445,717862
660,228119
422,400436
880,317627
611,689171
712,155340
685,997549
186,042805
285,582855
591,467555
1040,515803
719,492648
341,693384
899,134079
432,680202
135,314282
1046,571978
324,899861
480,169968
999,532768
416,886475
1031,364916
230,949112
92,942734
945,232556
628,526476
505,651517
554,855639
874,346892
639,205101
445,365432
416,549920
1029,274101
911,439569
731,889314
270,059970
327,391016
520,850289
573,506416
1045,478933
477,793628
324,134300
956,553465
128,739374
54,403129
474,269101
851,534266
341,875082
81,249473
888,667275
1032,256158
629,056361
503,742147
873,436858
917,443408
644,229748
436,339764
850,067391
376,509039
819,982992
874,881067
405,275158
754,641861
912,294191
640,942154
690,405366
467,093191
462,114154
685,935795
533,703030
388,523728
92,268994
524,270615
496,928302
920,497760
66,959945
487,739208
507,206299
58,688355
81,175850
697,405994
625,665276
1001,083899
818,623203
134,617052
976,331165
839,462866
419,317507
959,356080
851,910598
658,629977
631,768674
272,021501
537,508484
931,384154
89,732603
843,802005
448,990518
441,914324
849,789786
951,179108
769,614669
96,296539
53,551051
341,686658
886,720062
885,991906
337,079521
530,909136
579,675816
958,721484
400,156930
84,801880
90,955956
220,821104
969,311572
276,768331
924,121187
146,155392
241,064383
525,530218
455,652030
498,896769
775,637911
317,678988
221,991989
490,952098
726,413461
897,897861
1048,823317
489,545928
236,709094
870,195695
1026,512340
766,445858
812,991636
995,094872
703,825067
937,542318
492,423769
890,568007
771,427978
679,971430
662,687501
1048,618784
937,352982
1033,696049
463,313149
564,754355
658,519496
95,437332
800,282935
244,198217
885,570860
195,074548
139,467201
296,544038
1002,696035
708,108702
409,489740
659,652327
699,771959
502,511183
540,908601
103,943508
601,075831
644,255621
396,137287
659,842703
92,980336
393,057648
103,320459
583,982768
942,459832
708,323675
97,417225
1033,873687
978,898227
455,036554
493,034565
856,098638
323,604633
250,282556
766,091621
409,697463
394,606092
423,350258
105,185999
144,250957
188,700990
875,809254
208,570647
731,280328
148,421151
722,702320
748,940539
907,927763
258,464012
471,961890
205,766212
833,486058
884,320988
156,387883
273,701027
682,196052
265,241727
271,000595
595,627734
399,833003
504,338325
588,309064
140,199067
1036,954114
360,547565
925,011511
146,266232
838,280824
140,333105
715,871675
190,378123
315,541819
511,423800
813,990396
598,573094
860,203238
116,548545
281,419683
119,974490
62,864994
452,041543
60,041806
507,239701
797,703229
594,356817
319,863358
407,702165
303,190388
1006,943847
970,350397
759,084164
944,426648
840,601146
290,157566
704,948011
77,767000
852,338202
881,580330
897,591502
455,030619
310,940238
188,286475
939,883473
902,430579
1031,844593
628,359206
632,573385
588,462986
989,601426
989,410792
639,898972
55,347204
793,105307
108,502718
163,853820
330,209108
676,948819
1016,833861
226,267301
855,052229
561,662832
667,636278
197,886818
678,662054
166,272494
85,442863
284,942407
338,940955
118,512057
275,869823
786,212675
130,772763
501,205327
517,281346
67,399490
1002,367145
297,733160
719,182223
364,658716
152,136082
755,173242
376,909427
725,422921
508,505740
770,611081
278,171184
622,190884
666,669122
1024,285817
524,207728
1033,748288
529,135960
732,648313
616,825364
78,322645
851,038269
575,072615
332,281467
604,464567
126,501182
559,876799
853,974588
497,987076
768,990788
338,472262
168,120959
847,082751
336,401471
750,875541
1040,074505
522,778670
630,747620
191,480124
983,674593
178,177330
862,675575
720,899994
511,982074
147,471079
712,613420
717,860967
614,990751
234,506876
1043,228077
264,529411
848,377947
920,716851
221,960024
389,332666
637,084712
93,519565
497,758368
753,238698
398,492066
998,835624
642,739891
358,627601
872,187112
755,150539
117,347528
384,300657
606,788778
431,596948
346,685459
305,837482
899,029764
388,816799
306,059193
1047,425185
606,267701
308,904017
505,350801
1029,448305
160,825456
99,516258
634,711046
625,541442
803,036415
647,284433
588,151743
723,471426
519,597868
216,936851
316,972862
796,129362
424,811596
145,094454
981,561034
132,077081
354,517755
361,482428
167,947434
649,506783
256,004386
185,342758
514,614197
1023,136544
551,901716
791,121061
955,390785
690,478323
1032,046694
715,040235
925,882852
672,079407
984,530013
782,962712
303,727635
1039,752317
215,614363
879,981763
557,071710
297,471769
327,939140
53,471851
561,018648
901,532172
127,403482
543,866456
808,394987
639,722183
311,346027
471,221756
289,035497
613,688152
654,116402
70,662491
140,889201
124,320994
750,859843
566,096525
286,600216
846,916129
1006,313270
999,122842
660,818077
301,019850
962,637341
588,847086
306,344762
769,289211
248,785593
488,358114
571,326032
500,357266
403,638700
124,907393
875,047480
242,608872
576,108028
663,372843
1026,496409
898,936742
637,639431
516,377298
877,702288
366,961529
556,024718
239,471233
172,970846
434,863411
974,154981
596,077958
815,477097
939,887038
813,326157
54,439012
414,285788
264,745810
377,934193
487,586455
897,717633
646,565109
876,873319
387,407291
183,082690
703,668712
496,677905
475,155485
378,152935
1047,426152
162,424691
193,304683
756,347846
839,543440
904,638716
197,424769
795,458709
679,592736
313,923047
631,804347
898,838333
263,241944
909,758610
668,829903
1028,334952
838,557678
375,897711
519,671657
369,850328
605,920648
522,000195
882,615544
325,253833
856,505326
519,639070
585,419078
578,485759
824,940671
430,528152
999,358681
719,034394
943,682263
295,801013
655,174504
922,573900
429,790428
87,397126
374,908372
486,400011
909,223271
636,088031
148,669011
596,403987
89,416805
245,401912
931,648307
562,675131
327,839439
76,682964
514,250817
902,425034
312,371442
547,746871
626,988450
71,777376
968,774153
926,071860
481,830970
352,069235
141,178188
1017,190140
1022,991735
381,661252
553,433415
349,921760
262,667833
90,855204
52,327868
542,319308
211,042402
345,369933
158,096771
595,668285
74,895832
432,927129
503,306846
708,614785
595,462140
637,850960
828,115083
829,468723
623,705331
540,186346
818,065548
571,956817
289,980073
348,692647
220,001284
308,177198
415,079544
531,171321
352,333111
222,232725
130,963125
240,936803
337,820500
858,998017
1031,994751
554,842519
130,184447
234,700498
561,312799
336,124650
680,285698
889,473494
751,990348
614,428256
393,266168
356,764939
888,934840
735,731822
364,965280
400,462549
135,014485
176,487851
754,087201
1027,822647
673,687772
839,148702
1046,008552
724,766141
460,452174
850,348317
894,780836
579,832196
246,716670
368,362440
691,795592
964,056142
142,241525
673,070783
1002,744057
216,265476
616,078697
859,496980
538,917835
346,763422
500,984590
785,103060
384,560607
117,096903
262,565964
531,367132
788,895160
979,581918
521,959347
531,774402
949,614025
267,486112
579,632813
691,203097
864,036323
715,244449
477,938550
275,788810
504,796841
857,811166
961,333075
87,701680
288,848539
109,226950
545,722024
455,873199
51,722242
352,707744
792,173971
871,560324
513,402836
688,036999
795,288741
676,736491
527,844372
576,771171
842,792721
73,650478
245,060858
1001,743230
180,474531
865,496048
682,893623
414,577144
825,362116
760,986118
104,970150
183,401516
410,082129
779,727651
1032,033193
972,677730
112,631435
280,644199
675,733473
988,034712
828,329417
402,295287
77,142799
301,228451
874,508873
251,792822
256,658800
533,821401
683,542558
1008,116835
237,636539
1022,903205
136,091504
215,983660
892,996163
218,150840
413,999669
938,022234
182,220174
466,752974
511,049599
105,864745
495,567381
531,199522
829,831887
364,860071
502,995097
154,664507
614,270878
942,469934
117,195378
739,686170
319,887735
587,008892
923,314379
738,075571
407,671460
421,241331
702,338892
663,461053
462,467067
634,449751
480,797633
732,602526
983,079526
296,940746
876,338936
1017,586234
668,830988
222,555832
376,910890
648,237055
536,097904
727,606730
590,683570
1042,562469
738,393762
338,755684
434,517593
362,767695
534,852032
987,713096
690,696730
395,359720
454,503301
997,226365
354,806962
836,082938
337,529332
210,685523
722,057784
523,906786
599,716032
946,772381
215,006237
513,011797
762,616316
70,932134
542,557861
997,696928
1019,472885
367,047091
898,282699
1012,358337
365,739917
565,544694
555,499208
517,165224
613,082249
838,272629
397,241936
949,786122
427,018725
305,826266
631,143963
574,494379
380,916420
119,614488
182,428540
992,209248
902,831006
978,801955
1032,618333
988,504844
906,727517
521,367331
77,235534
491,345795
845,905323
888,868605
912,678801
786,285705
903,989462
906,107902
330,628757
294,090086
1047,640284
739,740168
197,746174
154,222640
705,171955
603,971570
829,092310
577,360324
906,559433
66,844504
925,614103
431,078871
822,852930
777,208662
639,201553
805,077230
776,807642
980,328165
353,238136
365,785874
961,575568
1019,176854
322,229806
154,930540
300,595443
128,825449
401,011548
112,599549
109,356135
222,925665
712,194967
1012,589175
478,497021
1044,147678
249,934326
686,278540
587,749127
1004,529766
98,752293
381,011617
481,508848
277,049289
158,081276
849,940730
189,375693
216,326884
1006,339526
302,512602
458,774553
984,226664
812,775954
658,254168
781,821570
335,216753
1010,981073
641,242406
844,882586
876,706435
784,876249
128,618745
1006,811128
761,177468
286,156668
823,734984
920,643035
689,778767
901,578057
762,994850
953,563319
311,155182
819,141472
385,181124
631,249525
584,632680
604,143299
893,035295
935,236219
443,483823
489,223683
419,083176
915,732665
141,849058
606,958475
71,176556
747,366060
997,990615
449,205643
277,947087
51,611294
856,907915
424,330049
980,345940
1037,207109
486,944103
501,594979
122,668513
768,647783
297,866060
581,422946
584,940608
662,878807
222,000469
410,891994
168,268882
135,613365
335,361352
575,748288
495,734788
171,226211
812,304910
343,379342
723,637934
473,970225
105,100024
905,606716
771,371550
773,300046
818,903751
875,820612
372,938710
802,376247
612,982895
731,893580
629,095260
446,362721
600,624173
264,473621
896,331505
565,918672
143,027365
989,672138
787,381083
1041,326296
636,577134
915,825111
777,672897
653,983186
878,240706
1015,921076
413,117450
524,529103
860,440389
250,452643
396,846100
960,664320
394,601490
1009,862668
895,998399
732,756752
791,677291
401,420551
254,378868
991,623808
938,305111
892,277619
922,781310
270,414101
498,848058
438,615321
826,005400
271,302796
646,429710
380,213078
574,066734
427,754369
680,169468
60,427754
894,828149
554,394327
121,178780
343,489992
416,256495
249,071690
396,479373
944,187035
458,736125
95,482380
1017,856621
759,415859
811,346142
129,763063
241,762274
196,753882
560,735742
480,753675
556,733034
832,109573
917,208206
571,166529
986,392133
596,678375
639,850476
775,688373
118,953447
92,844005
101,022445
972,081144
978,248750
569,329114
250,245728
992,636184
336,650510
547,813170
738,509280
585,875583
836,863948
86,399854
246,234870
132,183823
337,413896
189,729860
621,622646
1022,091161
225,753685
931,199680
780,823097
302,220330
53,274017
439,660070
447,358702
921,445926
738,092663
1021,133243
715,444908
668,606372
754,356204
335,500496
110,336383
683,145775
180,887200
728,777164
288,551865
241,353760
217,361655
533,505364
771,806255
373,408903
792,803110
392,958839
140,706581
750,221521
189,031206
439,268909
927,743742
194,110065
180,804518
461,244005
1043,839379
113,634678
54,748245
1034,569522
948,683305
140,450453
1010,759976
955,239155
932,323767
254,832017
872,437066
216,482041
813,949256
726,559995
737,172085
200,115253
83,526985
269,149256
181,912911
715,164321
1012,940108
907,937751
907,186989
1009,758798
545,491951
196,343485
249,839855
906,724428
836,122207
579,637154
824,039845
768,956612
159,406781
901,865583
660,452933
87,574716
528,389152
279,102030
605,092482
104,020603
774,518163
820,986450
412,200612
1026,678647
1027,443192
972,559732
919,619797
83,258671
503,144791
569,683601
930,463950
862,097415
259,854826
53,877755
941,500849
138,698071
113,447230
676,194368
656,508631
658,241623
217,456851
934,789790
301,970867
150,467467
907,610273
937,141483
122,826255
190,235274
286,729288
855,397915
77,590746
385,243938
683,094238
152,138171
675,020929
771,797383
553,830964
793,856689
98,589909
230,171181
624,611307
240,778087
250,397514
193,048232
57,934687
604,145722
112,739083
913,655142
224,483269
995,916928
873,407962
84,646010
215,521625
760,836866
589,909014
654,443275
579,036702
977,151829
778,111521
274,660324
888,291546
339,762345
202,471564
930,393909
658,692312
298,404703
317,805692
954,588858
817,344932
113,489813
266,699172
808,341638
399,403985
313,515776
71,983458
720,923107
396,293402
890,511128
680,319352
526,465201
713,104562
453,753798
810,773822
808,669994
1005,954608
477,050344
141,379959
770,564130
764,813848
721,148812
227,021155
83,235079
383,287745
890,397933
683,581994
335,650271
114,065824
591,554103
596,160252
607,073914
747,226173
702,676981
813,235696
114,260450
568,310669
331,343268
774,042808
847,517677
654,063141
643,947713
782,996633
602,896671
845,948325
981,648852
192,871933
842,179472
805,047114
843,556811
787,537712
367,999995
396,649440
514,048749
765,400810
888,347261
278,842680
338,637404
116,313456
162,864288
976,620539
911,606517
857,551725
572,770102
911,513535
728,666424
548,572923
636,896267
826,468795
179,172108
739,611840
208,243463
796,683610
104,985034
525,777308
828,627826
549,323548
536,848933
176,161771
993,400304
128,532771
634,189096
886,578640
883,887291
1036,870324
300,533804
64,893376
462,113800
860,283223
424,295059
199,515760
690,535362
1040,953485
203,435768
284,472959
1038,918284
900,832668
552,588378
978,583685
371,172445
238,404290
162,480395
161,606133
766,854422
822,191057
384,060016
316,833142
825,223292
886,750126
743,505230
217,460609
524,144954
300,376558
559,337781
723,155630
761,805460
418,461384
829,153410
103,603107
296,107300
762,427308
281,018355
197,411163
914,787499
571,392069
243,370934
887,606639
318,709163
962,185103
777,306698
829,054363
381,443659
903,070808
336,414356
98,484609
160,173501
457,507442
71,868551
454,415428
276,110676
786,497799
784,275046
192,107638
57,039041
211,563857
438,802762
157,791997
140,253527
235,104684
106,426000
346,759671
71,082717
790,873114
171,639452
651,508494
800,346001
154,533186
655,797815
748,989439
883,509888
882,737363
545,270255
820,098826
614,972446
868,888654
84,889925
779,913640
292,819199
104,729395
99,716968
963,769011
302,557057
1019,125259
541,923177
762,127927
732,747895
328,889503
624,644868
526,295697
791,126703
181,218622
100,940372
177,382153
376,703784
993,288055
473,526842
342,517148
781,513931
801,782174
179,760662
515,175968
645,090561
123,609932
86,364686
690,572564
965,405809
298,783936
949,694250
162,431108
181,932190
1037,417329
849,873763
684,046357
89,645607
425,019338
990,923612
994,396623
617,203034
953,746919
674,037364
789,173317
308,192884
241,996754
697,457431
576,943181
681,269670
980,697805
913,936802
502,261186
513,148664
301,891965
185,563577
140,402824
487,850854
203,666387
515,763763
472,486762
586,251653
885,227569
709,587312
735,110384
51,901786
846,884513
515,920978
605,221626
762,252123
391,933823
839,061015
228,802907
358,828901
730,917120
272,117536
931,044092
545,569237
233,447100
901,011622
56,032969
551,441516
498,775449
55,365090
275,593381
871,638560
823,502137
441,372164
879,752762
51,046566
333,302419
881,781165
1015,422305
454,355553
515,274380
709,403453
575,224535
679,092567
138,486118
713,105904
455,004720
511,021592
582,528788
419,032296
196,414067
95,769258
407,357776
404,838240
610,054088
306,198755
592,431082
291,012572
835,023379
121,968979
249,130515
1030,898388
432,309282
205,879422
767,677902
129,815082
532,318704
761,016111
298,234958
463,721904
760,943880
183,377100
185,602129
439,152946
653,910233
986,570926
477,908234
338,692509
535,755363
968,344791
911,909443
830,048263
387,639641
613,113874
840,992280
781,819525
57,290175
280,326846
416,702570
725,346591
274,731967
815,416823
960,597967
529,565921
329,061281
838,251077
870,449263
114,585570
934,367784
113,407191
593,291159
319,733845
767,014071
87,266629
167,550611
363,123568
391,831937
888,831619
587,457035
682,313186
811,397125
834,334755
775,165309
329,434992
670,395373
750,125013
259,498842
509,200061
226,194091
233,977895
754,947022
294,478309
557,086097
311,891457
710,527405
1031,691035
121,272656
815,593986
555,350065
457,043052
702,505383
205,403290
806,197515
84,659425
982,407297
493,741721
422,160681
998,982137
464,845874
386,524390
792,347753
786,320108
244,331545
752,803475
524,909288
974,235604
158,267355
57,464000
769,099515
1012,488883
191,976547
447,431788
146,820487
525,552152
615,786910
768,767532
496,071980
294,242708
225,051719
910,185741
535,956964
182,814687
226,839292
517,950261
251,368913
1017,887125
771,124057
307,763687
265,213364
246,876127
859,664180
911,180395
716,993761
56,136967
382,352153
437,238346
198,816604
512,811694
328,676061
704,417830
113,349247
209,416780
801,031268
403,700465
412,988698
836,493971
316,973472
290,414469
55,477546
86,187152
1029,105732
870,717671
668,428596
298,396902
914,143703
947,982848
853,697620
301,202996
686,804848
825,014284
282,268891
968,535144
179,518904
919,938954
231,295660
120,610377
195,558519
1046,778748
497,164044
526,444958
391,040378
636,125683
681,924982
932,788012
570,349026
727,004589
695,166158
240,112588
889,886835
647,923009
939,371724
173,839372
856,655094
923,271423
54,044605
57,756999
681,023229
90,651280
282,342540
586,642291
497,144242
795,372206
493,705708
816,372611
199,826055
740,273922
646,930329
942,361623
163,270340
812,192709
1010,368859
820,938693
904,941727
980,805516
769,414703
603,331710
836,931800
371,249968
746,155089
298,201354
607,534054
248,831816
832,052926
556,214719
177,347321
522,295463
391,744661
478,934723
697,077093
771,547899
334,518029
794,341013
458,305058
736,389527
769,759684
312,587199
673,849728
664,720391
163,639984
178,138012
610,941524
911,853293
696,527946
68,219419
648,288092
706,980581
84,106523
152,553586
157,206690
58,504247
469,884643
325,639693
717,352234
356,854040
122,779420
950,380425
69,171214
351,581688
580,667630
110,643740
378,063082
828,933559
569,283144
160,387435
839,332290
496,768511
495,562981
178,264478
388,366131
295,601199
565,521248
789,164616
297,074228
597,715354
608,956854
697,938396
735,478108
530,706079
506,777658
195,587429
956,440121
967,473341
711,449874
844,494678
621,872685
561,603856
727,058434
526,807240
930,370787
575,241947
572,690476
1048,873294
629,061627
145,964364
191,330613
534,673746
696,567236
69,837988
486,183281
912,478422
469,327602
139,753477
167,314166
901,495715
250,132858
571,291932
873,728810
1039,073243
985,565044
72,795608
99,483622
454,046644
428,151776
671,978102
297,150815
288,122613
309,384884
498,323024
157,935161
894,720942
441,359424
338,684670
474,967500
203,489774
337,639910
932,918133
184,775931
928,747487
898,061567
657,029918
151,662770
621,393053
937,526819
453,255257
1010,691368
916,366464
855,458263
609,630911
917,213854
711,529428
540,421009
266,047830
364,347192
428,875872
683,528822
329,430846
324,531549
955,270615
1034,600580
817,607428
847,281862
337,453862
776,633904
519,591360
902,469253
814,838158
117,015924
259,420937
696,946426
313,663237
397,991352
981,356100
912,057209
97,363906
514,260673
336,151995
310,547045
870,544327
192,181729
441,291583
943,617886
267,741916
732,900823
1012,472960
752,347469
323,202496
150,839804
119,311884
702,419287
214,178030
249,317901
405,133747
717,086956
297,796541
66,688481
728,893178
580,521733
220,343696
299,222453
836,673795
672,170300
667,834124
761,071186
850,884542
862,474996
148,039667
676,994432
77,183143
151,286017
1046,680759
620,138974
872,321143
662,521723
84,276631
205,006300
90,519335
422,109005
215,188281
224,848795
931,646131
940,963417
956,678257
783,085297
851,385882
1000,743944
113,349224
109,928944
561,747536
197,345276
871,113427
178,271227
1049,679057
735,565702
274,883380
936,968151
972,216184
688,116234
175,463688
965,025856
748,508732
433,112850
833,662718
616,784352
162,231328
266,420070
503,432083
276,050131
312,300028
248,690842
480,880829
166,229457
305,479681
191,674509
302,300020
273,865762
171,381603
314,340687
1001,873427
334,586668
98,514615
506,593853
598,537773
503,316986
239,467089
326,829783
271,495914
284,715996
1013,961382
829,311817
1005,175560
535,149114
50,435902
68,320888
836,964173
864,104754
649,974917
658,260770
224,840974
560,820030
930,819373
82,375540
467,065208
250,979092
617,356284
537,463513
552,369160
848,700740
774,399073
977,948285
296,643573
1010,632678
655,733961
679,893861
130,892002
221,821402
235,322858
84,027802
445,269885
847,129092
920,216464
896,562437
965,312712
967,318956
406,145474
427,581270
238,997794
585,533868
629,922371
928,983711
947,071633
837,742774
297,199513
257,458270
414,115538
169,832688
519,793999
532,680688
394,110059
54,374321
683,703417
586,910206
931,798394
711,691702
787,101029
909,383443
859,937958
472,717377
137,012374
477,382110
282,568215
875,216541
474,040322
335,577714
215,711929
320,314811
306,418546
1036,232094
409,466402
132,866039
477,838291
85,059941
259,229683
167,048277
767,907019
351,035833
628,846523
677,677016
629,761705
993,154728
354,747311
1038,077191
1006,273337
833,131411
177,692690
1026,956266
534,443727
260,251335
857,525451
829,572881
347,009309
693,061271
266,370240
602,596275
110,930991
342,315185
327,010925
437,404658
904,363011
520,567361
765,714576
823,170461
1026,858048
1026,030733
782,559580
258,933646
861,979366
191,795836
907,364967
492,964652
467,155678
1036,231813
505,607131
978,070753
652,527588
576,367270
626,248746
523,100781
928,699072
773,276099
142,193945
793,755138
852,721654
766,969107
424,123185
269,909102
982,302143
1028,019460
109,749908
502,009336
860,140162
804,126164
883,080253
1025,705194
193,464345
772,046642
562,046155
91,727240
668,251574
118,805611
207,921418
447,128089
643,276182
370,814677
416,219129
764,351193
306,051570
165,512768
426,307978
956,195475
740,889621
817,365082
195,774013
537,594667
758,718097
968,533801
125,593768
399,232670
268,959734
834,261149
693,473151
843,366454
435,691161
553,981627
855,246173
498,831248
853,463787
941,406552
708,016163
780,052750
502,582739
490,301374
573,761665
883,993746
299,303978
837,401648
358,417650
929,313567
643,323930
1009,891490
768,982412
733,620575
483,100086
692,093495
729,989037
897,549353
68,954758
434,496844
130,719797
318,495675
744,578492
197,976076
855,830555
992,194428
839,463752
877,030036
904,591569
976,926587
967,963396
478,096817
287,739936
692,993224
815,082602
442,477255
305,978388
309,196045
794,776891
198,125776
760,443508
828,415748
803,443087
400,544710
623,006327
625,980402
659,453958
480,243515
703,056608
617,368438
719,001666
52,702245
887,461648
935,891832
589,178527
466,504220
601,679211
986,356675
821,138694
266,279912
242,543678
1007,300313
959,347217
629,330217
467,032834
822,255182
347,338108
898,274323
386,362583
289,591544
646,066477
176,793791
911,045443
70,842629
107,853812
581,520433
720,087819
729,017272
267,089966
150,343293
586,290277
841,256691
858,269277
595,885463
79,653884
764,293986
452,601896
62,628893
992,184924
926,525560
516,356406
797,141054
179,929283
1037,106547
337,252839
173,085027
901,856829
400,332618
539,639950
826,169782
150,255258
602,672889
714,854436
748,925271
913,581740
200,170137
1030,073791
71,162505
790,260274
675,525702
547,138761
909,206079
880,700908
857,038402
382,235164
105,462606
424,856816
195,668117
767,989091
899,615651
223,923830
781,846521
541,443453
573,713561
487,326313
750,258715
574,548012
895,644188
379,922177
768,671121
188,209164
748,965834
209,398919
635,982913
646,609225
681,791591
890,121781
625,029205
415,420121
233,399586
1047,234045
97,266443
985,699325
804,469209
883,598431
89,321443
714,670506
525,319355
722,208043
1025,487463
315,255747
1046,251516
957,983942
445,602109
338,139156
425,076990
1005,415379
654,343383
233,307198
319,134267
712,288815
495,831906
352,423666
502,578914
624,789155
1036,528766
559,062701
324,455112
435,547602
799,769999
950,736031
99,034301
923,747900
336,880496
564,815653
577,133237
705,193235
342,661387
839,866598
585,600097
150,274059
227,146576
1034,569026
641,883925
899,066669
1040,876051
768,322214
851,579278
505,331353
917,534495
340,788043
679,064532
874,968018
745,655876
512,044827
244,828651
329,526223
610,195868
980,686561
647,808156
321,655420
655,125829
884,117235
437,032290
56,920661
409,803226
263,453284
764,100978
535,197884
294,725490
584,861543
936,497004
814,901745
976,375329
89,824324
61,459830
624,588486
476,217310
958,737104
221,125982
799,014912
455,507356
1015,408118
151,866082
400,524007
895,427690
974,444076
714,227000
801,666565
471,162098
1039,169012
534,612097
451,257269
278,877319
994,638694
75,811208
523,602781
216,178360
808,475870
50,716549
159,428575
239,456816
151,666657
532,039026
547,069980
925,652987
182,121782
330,564817
663,782364
251,304140
395,720796
215,469181
99,564110
268,352687
342,721299
332,430867
1019,675372
404,039825
531,829333
738,767234
987,074383
441,311711
899,891247
319,536429
62,282496
846,516414
812,081033
474,529855
325,727843
1002,772149
675,621704
873,304425
726,406743
80,238296
899,493204
263,881054
950,741207
728,622395
113,242818
790,462060
826,799440
512,608201
269,929248
526,496632
631,586000
1027,490694
501,394414
961,650649
552,896786
930,156643
368,471766
994,713051
